"x","y"
9644,9493
7727,9906
3297,9149
5332,9355
3776,5983
4255,6809
4614,5226
5452,3780
8326,6671
5692,7359
7967,8392
7249,7153
7608,5983
3297,9011
4973,8323
9524,8185
7728,5226
7847,8461
5093,7703
8326,6396
7129,7359
6530,4400
7129,9837
7249,3023
6410,6809
4734,3780
2818,7634
3057,7772
6171,3643
3057,8873
7488,8116
6530,1647
3416,6327
8326,7910
5213,5845
5093,4675
7009,8392
8566,3781
8446,2610
6051,5363
8446,9768
8327,1716
7249,6740
7608,7084
9165,9218
2698,9080
7009,4125
9524,7497
7129,1991
3895,5776
8446,8392
5333,3574
3895,7703
9404,6602
5093,5914
4494,9011
4973,6671
3177,9906
4614,7566
5213,3505
5572,7015
7009,3161
5452,6671
7488,8805
7488,2473
8566,8185
5332,9080
8686,6465
6291,2610
6410,7635
8446,3161
2818,7772
3416,9080
9644,9768
4853,6877
3536,8873
6051,3299
4255,4331
2698,9906
7967,7291
7249,6878
7967,9631
6770,3161
8446,8805
7847,5295
8087,4744
7848,2266
8446,3299
8326,8874
4854,6189
7129,3643
4375,4537
7368,6121
5093,8392
6889,8323
5692,5295
9404,9080
4255,5983
9284,8048
6530,2610
7488,7566
4015,6946
8925,7979
8087,7084
3057,8047
7009,9355
7847,9286
7009,1922
4015,5157
8207,9493
7249,8116
8326,7359
5692,8048
4973,9837
8087,9286
5692,9699
7728,7291
8925,8392
6530,7015
6410,8323
6410,4056
2338,9424
5452,7084
7728,3987
4135,7841
7009,7979
6410,9011
6769,8392
5452,8185
6291,6465
5452,6120
8805,9562
7009,8942
5452,6258
4135,6052
5692,8323
7608,9424
5692,9562
8566,9837
5812,7290
6291,1647
9524,7222
3536,9424
7248,9080
6650,1853
3536,8598
8207,2198
6171,1716
5811,8529
2458,8254
5572,4813
6890,3092
6051,8116
7129,6258
9644,10044
3776,5294
6291,1922
6530,7841
3536,8047
6650,4193
8207,6052
3895,7428
8566,5570
8327,2129
7249,5501
7009,4400
5213,7359
7368,9286
8207,4538
6650,3230
4853,8942
4973,5294
3536,8460
4973,5019
5213,9424
8686,8667
3177,9217
7369,2129
5333,4400
7368,4606
6171,3918
8805,7772
5213,5707
9045,7772
3297,8736
3057,8460
6650,3092
6171,4744
6650,2817
6650,2679
4494,6671
3416,9906
6410,7772
5811,7428
3895,6189
5093,7153
6770,2886
8087,5157
6770,1784
4015,6809
7728,6465
4135,7566
7009,6740
5572,9768
8446,5914
8446,1647
8207,8805
4015,6396
7847,7222
7009,2473
7129,4744
7608,4331
2937,9493
3057,8598
5333,6189
4854,4400
4255,6396
6770,4537
9644,8529
7967,3023
6650,6809
7847,7772
7009,8116
8446,5776
9284,6396
4135,4400
6171,6120
9045,6121
4494,8598
6291,3987
4015,6258
4374,8942
9045,7084
8566,2955
6051,6602
5093,4400
7608,6946
4255,7497
8087,8874
6889,5570
6291,5776
8327,2404
4973,6809
7488,2335
4734,4193
8207,4813
7728,5363
9284,8461
8805,7222
6650,2404
8207,1647
3536,9562
3896,5088
3057,8323
7129,9011
3416,6602
8087,9562
3776,6533
7249,7703
3177,7015
2818,9286
9763,8598
6530,2335
7368,8461
7847,6671
6530,2060
6051,3574
8806,2129
4734,9424
7608,6671
4375,5363
2937,7841
4494,9286
5931,2542
8686,7841
6171,5570
4015,9837
9045,9287
5692,7497
5812,3849
5093,7015
2818,9149
6770,7979
2818,8598
4135,9080
9404,8529
5692,3643
4135,6602
9763,9149
8686,5914
8087,1578
7967,8254
5931,2817
5093,7566
6889,9699
8566,9562
6650,1578
4494,4056
7369,1716
6889,7497
5931,4606
7488,5776
5572,4537
7129,9975
4494,7222
3776,5432
7488,9493
5332,8116
3896,5363
4255,9424
7129,3367
6769,8529
3177,6877
5213,4606
8686,3299
9284,7772
3776,6809
5213,6258
9045,6809
3656,6327
4494,5157
9045,9149
4734,8185
6530,8667
5692,3505
3656,7428
8805,5570
5572,7979
9284,9562
7368,6946
5692,2679
5692,6946
6770,3712
6889,5295
3895,9493
7847,5983
3536,7497
7368,7084
7608,1578
7129,7497
4255,8323
6171,8048
9045,8048
5692,3367
7249,7841
4255,9286
8925,6602
6171,6671
4734,5983
7728,7566
7848,2817
7129,2129
4255,5707
6530,5914
4854,3987
6171,7222
7129,6396
3416,5639
8206,9906
5812,6740
4015,4881
3177,6740
6171,7497
6171,5295
8207,6327
7249,7428
8207,8116
6411,2679
3895,6740
4374,8116
7368,4744
7608,4744
6290,9218
3177,8392
8925,8942
7129,2404
4135,8529
7129,5983
8087,4606
3057,9149
6530,9493
7009,7566
4135,4950
7608,7497
5812,2610
7847,6258
4494,4606
4614,4675
8446,2198
6530,9631
4015,8460
2458,8391
3536,7634
5931,6533
8207,4125
8925,9631
7248,9906
3057,7497
5093,3574
4374,8805
5692,7772
4255,4606
5093,9906
7847,7359
7488,6327
6410,7084
4973,8873
3656,5776
7488,8529
7249,4400
6410,9149
7848,3780
4135,7015
4375,3987
4494,8736
9763,9837
3177,8667
8805,7635
5452,5019
5692,6809
7369,2266
6290,8254
7249,8392
6889,3780
9284,7084
4494,6946
7608,3918
6530,8529
6770,4400
7129,8736
8207,7566
6889,4193
6889,9562
6171,9699
2458,7841
6290,9768
4853,9493
5093,4813
4494,7772
7368,3918
4854,3849
6770,5501
4135,5639
6530,3987
6889,9424
8087,3230
5931,3918
9045,6946
2937,8254
9763,8736
7967,4675
7728,4400
3297,8185
9644,8942
4255,6533
3895,5501
5572,5501
7608,3230
6530,3574
7728,8805
8326,7497
7368,5157
3656,5363
3536,7222
5811,9906
9404,9355
4375,4124
4973,6396
7728,9080
5213,6809
5572,9630
7368,4882
7967,3161
7129,3780
4853,7153
5812,5363
7728,1647
3057,6671
7967,1922
4255,5570
8326,7772
6770,2473
9883,9218
8805,6671
3776,5707
7608,3505
9165,8117
8326,5708
7728,5639
4255,4469
4494,5983
5332,6877
8806,3643
7009,3436
