"x","y"
4174,3567
5013,3635
2377,1707
4893,2327
2856,2258
4893,5632
4534,5701
5852,6045
5133,2603
9206,5081
6451,8731
5372,6459
8368,7078
5252,1983
7888,7491
4773,5013
3575,2534
7768,7698
7888,1845
9326,1845
4893,1914
4054,1845
9685,2603
7768,9764
8248,4393
6091,6596
5252,3911
8487,5908
6930,5701
5852,2052
3695,7973
2736,4531
5013,9832
4773,9006
6930,6665
5852,2327
6211,4324
7409,7629
8607,5977
8487,2327
4414,9075
3815,6941
6930,4462
5971,9419
6690,9144
4294,7491
2736,3980
5013,8593
3935,8524
3935,8800
7289,1914
6091,7698
5013,9970
5252,9282
6930,4875
9685,4255
5372,3153
6331,6734
4414,2189
7649,5288
9206,3291
7050,8111
6810,5357
8847,7216
7169,4186
3096,5701
7649,9970
6451,3773
6091,7285
6690,4462
2976,2189
6810,4393
5732,8318
3815,5288
6331,7147
5492,5013
5852,1914
6930,9419
6810,3429
8128,5839
3455,4117
5852,10039
8368,2534
7888,4049
7409,2809
9566,2121
6211,2809
6810,2465
4893,4117
8248,4255
7888,10108
6810,6872
5133,8662
6451,3635
4534,6803
6570,10177
8368,6665
9566,4324
7888,6665
5372,7147
6331,6596
7289,7147
8008,6459
6570,9075
8727,6321
5732,9419
5013,2258
5852,3704
7050,6045
6570,4944
5013,9006
7888,2396
7768,8800
4174,9351
7169,5288
4054,2671
5252,3773
5372,8662
3455,5081
8487,9626
9685,3291
5852,5081
7768,8937
6690,9006
5252,8869
7529,7560
3935,9626
3216,4944
6451,4186
7649,6803
4294,4737
6331,9626
7768,9626
3815,9419
3336,8042
5252,7491
5732,4875
8008,5770
3216,4668
7169,5839
4054,1983
8727,8937
6091,3291
4414,4806
6211,6390
5013,5426
6451,6941
2856,3635
7529,5908
7768,5495
9326,4049
7888,3911
3575,2258
6211,9557
2617,4599
8967,4806
4773,7491
3455,8111
4294,9695
4174,3429
3935,3842
4773,2534
8967,3980
5971,6252
8008,3153
2497,4806
5372,8387
8607,8731
4653,3429
4294,3773
4893,8800
6570,4806
3695,3291
9925,1914
8967,2740
5612,2740
9206,3153
3336,4186
4414,6321
8248,4806
8847,6252
6810,8111
8248,7973
5492,2671
6930,4186
7888,3635
7768,7973
3455,7698
3815,5839
7409,4049
4534,9970
8727,2878
4653,7147
3455,4668
7529,10039
4414,7836
4414,2603
8847,8455
2617,3635
6451,8869
9925,1776
3455,8662
6331,4806
5133,3291
4414,9488
8487,7285
6211,5563
6690,2396
4174,1776
7888,9832
6091,5219
8487,5632
8008,7147
7289,4944
9566,3911
7169,9970
5372,8111
7050,5908
6690,3773
8487,5357
7529,6183
8368,5701
3336,5288
8607,4875
9206,3429
4773,2947
7289,3429
5133,5081
6930,5150
6690,5977
5612,4117
5612,3842
6331,4944
6211,5426
8128,3773
6810,10177
8008,5495
5492,8593
8727,9213
9566,3085
8967,9350
3935,7147
8967,8524
8847,4324
5492,10108
3935,3704
6211,3635
8248,4668
9086,3911
5732,2534
3935,7009
8487,9075
8368,4599
8128,4462
8607,1845
4054,8455
5612,3153
7050,9626
5852,7423
5013,8042
7050,2740
5133,7009
5732,2121
8847,8318
8967,6459
5252,7629
5971,8593
9805,2396
6690,3222
2976,5081
7888,8042
4893,5219
7289,5081
8487,8111
9685,4117
5252,2809
4054,3222
2257,2052
6570,7560
5372,7285
6810,8937
7768,6734
5971,6114
4893,5357
7529,4944
8607,4737
7409,5426
6451,2121
4174,7285
8008,2189
9206,2327
5732,8042
4054,5150
4893,3016
5252,8318
8727,6872
4893,3704
6211,7354
8607,5563
5612,6045
8967,2327
3935,2878
8727,4393
9326,4737
6091,5081
3216,2327
9685,3153
7169,8042
2856,1707
6211,3773
4174,8524
7409,9419
5252,5013
2617,1707
3935,2740
2976,5357
3815,4462
3935,4117
7409,5563
3575,3911
7409,9695
8607,6114
3815,2671
9086,4599
6211,8455
7050,1914
5732,2809
10045,2258
8967,3704
8607,3360
5013,1845
5732,8180
4174,1914
3455,8800
4534,1845
4294,8318
3455,8249
7888,1983
8008,6872
3575,5013
8727,2603
8487,5081
3096,5150
4054,7491
4174,4806
5013,3085
6451,5563
5492,2258
9086,1983
8128,2534
4893,2878
4534,9144
8368,7629
4414,5632
4534,5150
5013,3498
4653,10039
5732,5288
5252,5426
5732,5426
6331,8662
9326,4462
8727,1914
3815,7767
5013,7078
7888,2121
8248,4531
5971,8042
8248,2603
5492,6527
7289,5357
7888,7354
7169,3635
5492,5839
5612,9488
3575,5426
7888,9557
4294,4599
4294,5563
5133,5908
7289,1776
9805,3085
8607,6252
7768,3429
2736,3842
8368,4462
6690,2534
4414,4944
6451,5288
7289,3567
6091,3016
5133,2740
8128,8869
5492,8869
8368,9282
4773,10108
7050,8524
8967,5632
8727,7973
2736,2465
7529,4806
8008,4806
7050,6872
5252,4737
4773,2809
6810,5495
5013,7767
7649,3360
5372,4806
9566,2671
4174,4531
5971,5701
3216,7836
3575,1983
5013,8731
7169,6390
5133,6459
8727,4255
8967,8662
4054,2534
4773,6390
5013,4324
4534,3773
6930,4737
8368,3911
4054,3085
3455,3429
8248,3429
3575,7216
5612,8249
7888,9006
6211,4186
8967,5081
5013,3911
8727,5081
5133,6872
6211,6252
4294,9282
7649,9419
5133,5357
8727,5770
9086,2396
2137,3222
4054,9006
4534,5563
6091,9488
5133,8800
8128,9970
5492,5288
5013,4737
5252,9832
4653,6183
5492,3773
2377,3911
4174,6596
4893,9351
6690,6941
4773,9282
8368,2671
5372,3291
3575,7354
7529,9764
5372,2740
5133,9213
9805,3911
3575,5839
4054,6665
4414,5081
5252,3635
2976,1914
8128,6527
5492,7216
7768,8249
7050,7009
7409,5839
4773,8180
7529,5081
3815,2534
7649,8318
4893,7560
8128,6252
8847,4599
6930,7216
6331,4255
6930,9695
7050,2878
6211,6665
4534,3635
5013,2809
5971,3498
2856,8731
7289,7973
3216,6183
8128,7767
5013,5701
4893,4531
6810,8249
8368,3635
8248,2465
5852,5219
8248,3980
8248,9626
2377,4737
7050,6596
7409,6941
8967,9075
3216,3567
2497,3980
6810,3980
6930,1845
3695,5632
9805,1845
8248,8249
5133,3429
3695,7560
4893,5770
4294,8869
4773,6527
3455,4255
4414,7423
5013,3360
5372,6872
6810,3016
5252,6527
10045,1707
9446,1776
7289,8662
7289,2327
8368,8042
5133,8937
8487,6321
6091,2465
6211,7491
2617,5288
8248,3016
4653,6734
3336,8731
2856,5288
5852,3153
8128,4049
4653,2740
4054,4186
7768,7147
7050,6734
7768,9488
6570,3016
8248,8662
7649,5150
7888,4599
2497,3567
7649,2121
4653,2189
8248,3153
8128,8731
4653,6045
6930,3498
4174,4393
7169,5977
4893,8249
6690,8180
5492,5150
3575,4186
4054,5839
3096,3773
6331,2465
7289,7423
3815,6803
8727,7836
7888,6941
6810,9213
7649,9144
2976,3016
6810,1776
3815,5013
8008,9350
9206,4393
3935,3980
7050,7973
8128,7216
5492,7905
4773,9695
2137,2396
7888,9144
5492,9557
7529,7147
5612,9901
4414,1776
8727,8249
6331,6872
3216,3016
7409,10108
5971,10108
5732,9832
5492,1845
6211,8180
6211,3911
2617,4462
5252,6941
7529,3842
3216,4531
3935,7698
4414,3429
6810,7836
6211,8869
6570,8249
5252,8042
6091,6321
5252,5977
8607,9419
6810,8800
5252,6114
3935,5908
5492,8180
7409,9282
5492,9419
9326,1707
8368,9695
5612,7147
9326,3911
3695,2189
9326,4875
7050,8937
6211,9970
3336,8455
10045,1845
8008,2052
5612,8387
9326,5701
5372,4668
6690,2947
5852,7973
6930,6114
8847,2534
3575,5150
6091,1776
6331,7698
3336,7905
6451,4049
8008,5908
8368,9970
3695,7285
8368,5426
8128,1983
7050,5357
6810,4255
5013,7216
7169,9144
8008,4393
4773,2258
6451,3085
4653,8800
4773,5150
3336,8318
4773,4875
5013,9282
8487,8524
7169,1983
9086,4875
5133,4255
7169,4462
5971,3773
3336,3773
8607,7629
5013,5563
8847,7629
3455,2327
6451,2947
5971,4599
6451,2671
6451,2534
4294,6527
9566,2809
6211,7629
5612,7285
3695,6045
9566,4049
4893,7009
6570,2740
7888,5013
3815,6665
7529,6321
3935,7423
6810,6596
5372,9626
8847,3773
8248,5770
6091,10177
8008,8662
3336,2809
3815,6252
7649,7078
6810,2327
6930,4599
8607,3635
7409,4186
3935,2189
5133,6045
6331,9901
4653,4255
4054,6252
2856,5150
6570,4393
7768,2878
2736,2603
6451,6665
7649,7629
9805,3222
6810,7973
8248,5632
4653,10177
3935,4255
5971,5977
8847,3222
8847,5977
2497,2603
2137,2534
4294,8455
6091,3842
3096,4599
3815,6114
4174,8800
4534,2671
3815,2121
8847,6941
2257,2740
8368,2809
2497,1914
5852,6459
4054,9832
4893,4255
2617,2396
7409,6803
4054,7354
7888,8731
6690,5426
6091,5632
8128,2258
4773,6665
7289,2189
4534,4049
8008,4668
7529,5219
8607,7078
6451,2258
3695,4944
4174,3291
2257,1776
6930,8869
2377,4599
7888,9419
3575,6390
7050,7560
2377,2121
9925,3153
6331,2189
7169,8318
7649,6527
6331,1914
3935,1776
5852,3429
4534,2534
8607,1983
4534,9282
7409,6527
4174,5219
4294,9144
5732,2396
9446,1914
8487,7698
5971,5426
3815,9695
8847,9144
5492,7354
5612,3704
4893,6872
4414,10039
2617,4875
6570,7836
3935,8937
2736,5357
5013,2671
5492,3498
2497,3016
8727,2465
2736,5081
3935,6459
8487,5770
7768,8111
5732,2671
7649,10108
4893,7423
9206,5495
6690,9557
7768,10039
9206,4806
8368,9419
4294,3911
5133,2878
6690,7354
4534,1983
5732,4462
7289,5632
5372,4393
6930,9832
4294,7078
3575,5288
8967,1914
7289,9350
2497,3291
4534,2258
5133,7973
4294,2947
3695,5219
4054,9282
2617,5150
4294,2396
6930,3222
6570,8387
5013,4462
8487,3153
3575,6665
5013,6114
2856,1845
8847,6665
3455,6183
4294,5013
8847,9006
4534,8042
3815,3911
6331,8524
5492,3360
3455,7285
4294,3085
8607,5426
2736,2878
5372,7836
7169,6803
5492,2534
5492,6803
6570,3567
6690,5150
3695,9351
7649,5839
8727,4531
3336,7354
7169,6941
6930,7354
2976,2878
3815,3360
4054,8180
5133,2465
5971,7905
7050,10177
8368,4049
8847,7905
5492,3222
7050,7698
4054,9144
8727,6459
5971,6527
4534,5839
2976,3704
7529,7423
7649,2671
4653,2603
6930,1983
4054,5563
6331,5770
4653,3842
5971,7078
4534,2809
6930,6252
3216,5495
8008,9764
5612,6596
3815,4737
5971,7354
5971,5150
9925,3291
8008,6183
2137,2947
7050,7285
8008,7973
6211,2534
4653,1914
2257,2465
3695,6596
4174,7973
7169,4599
7409,4599
6091,9075
8727,8800
6930,2258
3935,8387
6930,5839
7888,4462
6331,9350
6810,7423
3935,4806
7409,7354
5612,2465
2736,3153
7649,6114
4294,4462
4414,4531
8727,5495
2736,2740
8248,2052
8487,4668
6331,9488
3815,8318
9566,1845
3336,7491
3575,3085
5732,6390
8008,3980
8727,9488
7050,9764
4893,3429
4174,8662
5492,7629
9685,3016
4054,3635
8607,4599
4054,4462
4893,9764
10045,2396
8847,1983
7649,7216
7289,6183
5372,2603
6211,6941
4773,8731
3815,2258
3575,3773
3455,5632
7289,8387
7050,4255
6211,9006
7649,3635
3935,6872
4174,3842
5013,1983
4294,8593
3695,2878
8607,7491
5252,4875
8847,2258
5492,6665
7169,2121
6091,8111
7050,8249
6690,3635
4294,6803
7409,3773
2497,4944
6331,8387
6570,4255
6930,8593
8008,7423
6690,4049
6690,9419
5971,9557
6091,9626
4653,9351
4893,4668
9805,3773
4294,7629
7169,3773
4653,3704
6570,5357
3935,5495
6331,3842
6690,9282
7888,3085
5732,3773
8847,2671
8847,6803
9685,2878
7768,4531
4414,2740
7529,4255
3096,8042
4054,6390
3695,5357
5372,5357
4054,2809
7409,3085
6331,3429
7529,8662
8128,7354
2377,4462
7169,5013
2617,5563
3455,5219
3455,2878
3336,7078
5612,9764
4174,3980
4773,6252
7529,8937
5013,6665
5372,9488
7169,4737
6091,10039
7768,3016
6930,3635
4653,7009
5612,5219
7768,1776
4054,5426
8128,7629
6570,2327
8607,6527
3575,5563
7409,3360
8128,5563
7529,5495
4054,4324
4294,5839
5133,6734
8368,4324
8607,3498
6810,3291
