"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
2,24,2,13,86,6,0,8,11,6,5,1,4,1,3,1,0,6,7,0,0,0,1,9,3,0,3,1,0,0,1,2,3,5,4,1,838,0,0,1,3,5,7,8,1,0,0,1,1,1,6,2,1,2,3,2,2,0,3,2,4,0,0,1,0,6,1,0,0,0,0,5,1,0,6,2,0,1,0,0,0,0,1,1,0,2,0,1,5,0,2,3,2,1,0,2,2,15,1,2,2,0,0,2,1,0,0,0,0,0,0,3,1,0,2,2,1,0,0,0,2,2,0,4,3,2,3,0,0,0,1,2,0,4,5,0,1,0,1,6,5,0,1,0,2,0,4,0,1,2,0,1,2,0,2,0,0,2,3,0,0,1,0,1,0,1,0,0,0,1,0,1,2,1,1,1,7,1,0,3,1,4,11,1,2,0,0,0,5,0,1,6,0,1,0,1,1,1,80,2,0,3,1,5,1,0,2,1,1,0,3,3,1,0,1,0,0,2,1,1,0,2,1,0,3,2,4,1,0,3,2,0,1,0,0,0,1,1,0,2,0,0,1,3,0,2,0,2,0,0,1,2,1,1,1,1,0,5,7,0,1,0,4,0,2,0,0,1,0,3,1,0,0,0,0,0,3,0,0,3,0,2,8,3,1,0,2,3,2,3,0,4,2,2,0,2,0,1,3,0,0,0,0,1,0,1,0,2,0,5,0,0,0,0,4,0,1,2,2,0,1,1,2,3,1,1,1,0,1,1,2,0,0,0,0,3,0,0,1,1,0,0,4,1,0,3,2,1,2,0,2,0,4,0,0,1,1,1,0,2,1,3,3,1,0,0,2,2,1,5,0,0,1,0,2,4,1,0,0,6,1,3,3,1,0,3,1,4,0,0,0,0,2,0,0,0,0,0,0,2,1,1,1,3,2,2,0,1,3,1,0,3,0,1,1,0,1,1,6,1,3,2,0,1,0,0,5,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,2,3,2,0,0,3,4,1,0,4,3,0,0,2,0,1,1,0,1,0,1,1,2,1,0,0,3,0,1,2,0,2,1,2,1,2,2,2,1,3,0,0,2,0,1,1,3,0,1,0,0,1,2,0,1,0,0,1
7,27,29,19,102,3,31,7,30,92,12,26,21,22,10,13,37,6,20,10,0,3,14,94,4,21,18,23,5,9,4,39,2,6,6,29,2963,23,10,8,0,5,7,14,1,3,24,12,7,22,3,26,14,5,1,8,13,0,21,12,3,28,0,11,8,2,0,14,7,14,6,2,14,16,40,40,5,27,0,10,0,18,17,13,2,22,3,1,5,10,13,12,15,5,1,1,1,5,18,9,6,9,13,1,18,0,4,3,4,9,2,9,11,3,0,3,5,17,6,10,7,10,18,6,13,5,17,2,14,7,0,2,13,24,10,11,5,6,10,1,12,8,6,0,1,17,6,5,4,13,15,7,2,3,18,5,5,12,23,7,12,17,2,11,16,6,1,9,1,3,4,3,1,1,3,5,56,17,16,10,5,4,88,2,4,74,3,5,5,3,10,44,1,2,12,12,10,4,157,17,13,14,4,21,23,2,32,8,2,5,8,13,27,8,8,4,2,15,10,5,15,9,5,7,3,18,26,0,18,7,18,2,23,1,10,6,1,0,8,5,0,32,6,29,7,1,7,5,9,13,8,1,6,6,5,4,5,46,75,2,1,5,9,8,5,1,5,3,7,3,11,1,10,0,1,12,16,6,4,5,6,7,38,18,5,6,16,4,11,10,1,6,6,2,3,11,23,6,6,8,5,7,8,6,6,9,20,14,0,26,4,13,7,7,3,3,0,5,5,2,9,9,7,12,6,24,14,1,5,9,13,0,9,2,2,7,3,0,7,12,7,4,27,5,6,6,14,39,1,6,11,4,14,8,2,5,13,6,9,4,5,0,5,3,0,6,3,7,2,1,7,5,11,11,12,11,10,9,8,9,4,12,9,1,8,4,19,4,0,2,1,3,2,2,8,4,5,10,7,8,1,1,2,9,13,13,2,2,6,11,6,7,2,5,10,10,9,0,8,9,1,4,3,3,8,4,23,3,2,13,6,9,0,12,7,4,7,0,3,2,4,5,1,7,4,4,0,11,1,3,4,20,7,6,5,0,10,8,2,2,0,4,10,5,4,5,7,2,2,8,26,13,2,19,5,8,14,1,3,11,2,17,9,22,6,3,3,9,1,14,7,5,7,7,0,2,7,14,4,6
8,30,93,18,64,5,51,1,17,56,7,0,18,9,5,10,47,4,12,22,0,0,3,55,3,16,1,1,0,8,14,51,3,4,7,30,1207,17,9,14,2,2,6,10,0,12,29,0,3,9,8,33,12,5,5,13,12,2,30,14,2,13,1,9,16,2,0,0,1,17,0,0,8,7,47,25,3,26,0,17,1,16,7,13,10,17,6,3,4,11,16,3,6,4,4,3,1,0,15,28,4,6,8,3,9,0,10,4,0,16,0,3,6,4,1,6,3,19,10,11,13,16,27,18,6,4,15,1,9,9,0,1,18,21,26,1,1,2,16,1,15,8,5,2,1,13,0,9,16,11,19,6,2,2,16,4,6,10,16,7,9,16,3,4,11,3,1,6,2,2,0,2,1,8,1,11,40,7,15,11,15,0,109,2,6,36,0,1,3,5,12,46,1,0,10,10,14,9,129,18,6,13,1,25,18,1,31,4,2,0,4,11,18,2,4,1,14,17,4,5,6,10,7,4,2,18,19,0,10,8,26,4,13,8,9,3,1,0,2,0,0,13,7,29,2,3,1,7,7,6,7,6,5,2,0,8,5,57,32,3,0,6,8,1,5,2,6,4,7,10,5,0,5,2,6,11,10,5,4,3,1,7,26,18,7,2,15,6,9,14,7,4,2,8,5,7,15,2,5,5,4,2,5,12,6,12,21,13,4,34,2,7,6,8,13,1,3,10,10,0,8,11,11,11,3,15,5,1,5,6,18,1,7,8,5,3,6,0,1,4,6,0,20,6,3,1,9,26,2,4,5,5,13,0,3,9,12,15,1,0,9,0,4,0,0,5,5,1,2,5,9,9,3,12,12,15,6,5,7,9,0,14,4,9,3,12,7,3,3,4,0,5,1,5,2,4,4,13,0,10,3,0,6,6,6,9,5,0,4,11,7,8,2,2,9,4,8,4,4,5,6,12,8,10,5,10,19,1,0,9,0,7,1,8,11,4,4,1,4,4,2,1,3,4,9,2,1,9,1,3,3,18,5,10,6,0,6,5,6,5,0,6,12,7,0,3,3,0,0,9,19,7,1,15,5,7,11,1,3,8,1,11,4,31,8,12,0,6,3,9,7,1,5,6,4,3,4,9,3,5
2,8,3,1,13,0,2,16,9,1,3,0,13,8,1,1,2,1,22,1,0,25,1,43,0,0,0,1,0,1,0,5,3,1,1,2,92,0,1,1,0,0,2,7,2,1,0,0,3,1,2,5,8,3,0,23,1,27,0,5,0,2,0,0,0,7,0,1,0,5,5,1,1,8,7,5,0,5,0,2,0,13,1,0,1,0,0,0,4,0,0,1,2,1,0,11,1,8,0,4,0,1,0,0,2,0,3,0,1,3,6,8,1,0,0,0,0,1,0,0,1,4,0,1,7,4,1,2,0,0,2,1,5,1,2,1,1,6,0,2,3,1,1,0,0,0,7,0,0,14,1,1,0,0,2,0,0,1,3,2,1,0,1,1,0,2,1,0,0,1,0,6,0,0,1,5,2,1,2,1,1,1,7,3,1,12,3,0,8,1,0,5,1,2,3,4,1,0,22,0,2,3,5,8,0,1,3,2,2,0,6,4,1,0,0,0,2,7,0,1,1,0,1,2,2,2,5,1,2,3,1,0,3,0,0,0,0,1,3,1,0,3,3,3,0,0,3,0,1,1,0,1,0,4,0,2,2,8,11,0,3,2,3,1,1,2,11,1,2,5,1,0,0,1,0,2,4,3,0,0,2,0,6,0,0,0,1,6,0,3,0,4,6,0,1,2,0,0,2,1,0,0,2,1,3,1,1,0,1,4,0,1,2,1,7,2,1,1,3,0,0,1,4,5,0,1,14,0,0,4,3,2,2,3,0,3,1,0,2,5,2,0,1,2,0,1,0,12,0,0,2,0,2,0,2,4,2,1,0,0,1,7,2,6,3,1,1,1,3,2,1,0,1,2,1,3,1,0,1,3,5,0,1,3,0,3,3,1,8,0,0,1,0,0,1,0,2,1,1,2,0,2,3,1,2,1,1,2,3,0,3,2,1,4,0,1,1,1,5,5,3,2,1,1,0,3,2,1,0,3,2,2,0,0,3,2,0,1,2,1,3,1,0,1,0,1,0,3,2,2,1,0,1,1,6,1,1,1,2,0,1,0,0,1,1,0,2,3,0,1,2,1,1,1,1,1,1,0,1,3,1,4,0,6,1,1,3,6,2,2,3,2,1,0,0,3,2,3,0,3
3,5,33,1,15,1,14,6,67,8,4,1,57,29,1,1,13,1,110,12,0,0,3,177,2,3,0,0,1,4,3,10,2,3,1,7,1141,2,11,3,1,0,1,12,2,5,7,1,2,11,1,8,6,2,0,6,4,0,7,4,0,8,0,2,2,4,0,2,0,8,2,1,4,7,44,6,0,19,1,7,0,12,2,6,0,3,1,1,0,4,4,5,4,1,3,1,0,3,3,10,3,5,1,0,4,0,2,1,2,0,1,8,2,2,0,1,1,7,2,0,1,7,3,4,5,2,3,3,4,5,0,0,6,8,8,1,0,2,2,0,8,2,1,2,1,5,5,2,4,5,8,2,0,1,5,3,5,4,7,5,0,5,1,6,3,4,5,1,0,1,0,2,0,2,2,16,7,5,7,0,2,1,21,3,0,20,1,0,8,3,1,9,1,5,6,5,2,5,49,4,5,6,1,6,2,1,13,1,2,1,3,4,7,5,1,1,5,5,1,6,3,1,3,0,5,11,6,1,5,2,17,4,10,3,3,1,1,2,3,0,8,4,1,10,1,0,1,6,3,4,4,3,0,0,1,2,5,8,14,0,2,1,2,0,1,3,7,2,1,0,3,2,2,1,1,3,3,1,0,8,1,1,6,6,2,2,2,5,3,2,0,4,1,3,1,4,2,2,5,1,2,1,5,0,1,1,14,5,0,6,0,5,2,2,5,1,0,0,2,3,3,4,4,5,2,3,8,0,2,3,5,2,1,0,4,1,1,1,1,2,2,1,7,2,1,2,2,5,1,1,2,0,2,2,1,5,6,4,3,0,0,3,4,1,0,2,0,1,3,3,0,0,0,2,4,2,4,4,4,1,4,5,1,3,3,4,2,1,4,1,1,1,0,2,1,4,4,4,9,2,1,0,1,5,3,1,1,0,0,2,1,3,3,4,3,1,2,2,4,8,1,2,2,2,3,2,10,0,0,2,0,3,0,4,1,4,3,0,4,3,3,3,0,3,1,1,0,5,2,3,1,8,6,0,3,0,5,4,1,0,2,1,5,1,1,3,4,2,6,2,5,1,0,5,2,2,8,2,3,5,0,2,2,12,4,2,1,2,2,4,4,2,7,2,3,3,1,1,3,6
7,5,71,5,11,1,35,4,9,9,1,19,5,6,0,11,38,1,7,27,0,2,2,42,1,5,7,15,13,3,48,122,4,2,2,43,1852,45,9,22,0,0,4,14,0,5,49,3,2,16,3,33,26,1,0,12,25,2,56,25,3,28,0,19,6,4,0,7,4,19,16,1,26,1,82,28,4,75,0,20,0,52,39,13,9,0,23,0,1,8,30,11,9,3,8,2,0,3,19,17,4,15,24,2,21,0,15,1,4,11,7,6,11,13,2,12,3,24,9,10,8,30,13,4,16,7,18,10,6,10,0,2,10,30,21,2,17,8,3,0,23,17,6,1,0,5,10,16,14,7,15,13,2,6,30,13,12,11,23,7,28,12,7,20,9,3,2,5,0,2,14,11,0,14,2,10,60,5,28,8,5,1,138,2,0,97,0,10,1,13,5,57,2,0,19,17,8,6,118,16,21,19,2,21,12,0,67,4,5,2,4,13,46,5,3,1,5,43,25,11,40,6,10,13,4,18,22,1,13,17,25,4,29,17,16,12,0,1,10,1,1,42,8,66,8,0,3,22,14,28,6,4,10,12,2,14,11,58,78,1,0,18,1,7,2,1,7,15,7,10,29,4,22,1,3,13,9,7,9,3,8,1,56,22,8,2,17,13,18,8,0,2,4,2,7,2,19,2,1,5,4,14,6,2,7,4,30,13,22,48,1,16,6,15,6,1,1,5,14,2,13,10,12,4,10,18,8,1,27,12,20,1,2,7,4,2,9,1,1,7,17,0,26,7,8,3,10,17,7,8,15,15,23,8,19,10,27,13,7,2,0,7,4,2,1,15,10,4,1,3,4,10,9,27,15,4,5,17,7,8,1,9,8,7,15,4,8,1,2,5,0,9,0,5,3,9,8,16,5,21,14,0,2,15,13,14,11,4,3,8,12,8,7,2,10,5,25,2,13,10,5,16,9,13,13,10,33,11,1,10,1,5,1,11,6,5,11,1,10,5,7,2,27,6,8,6,0,8,1,12,12,16,1,13,1,2,19,3,1,2,0,14,16,7,0,5,2,2,3,11,9,10,1,23,7,21,21,7,8,16,2,25,8,34,10,5,2,9,5,12,10,1,6,5,8,0,3,6,6,7
15,32,122,14,60,12,97,2,12,66,8,0,22,13,6,36,52,4,38,27,0,0,9,56,5,12,1,4,1,14,13,64,4,9,3,47,1839,21,9,14,0,3,11,7,0,19,45,0,3,13,6,46,12,4,1,7,6,0,23,18,2,33,0,14,10,8,2,3,1,24,1,0,23,4,64,52,1,45,0,15,1,43,18,6,16,18,13,2,5,12,22,15,9,10,14,2,1,7,22,45,5,16,15,3,18,1,15,1,1,17,3,7,14,8,0,4,6,16,12,14,14,15,18,14,12,4,19,6,16,13,0,3,7,27,28,5,2,2,15,0,19,16,6,3,3,15,2,7,10,14,27,15,3,5,41,11,5,10,32,23,17,16,2,15,18,0,6,6,0,2,1,2,4,10,0,16,51,9,6,10,11,0,177,2,2,77,1,5,5,9,20,41,1,2,17,22,18,11,170,25,6,20,1,37,26,0,45,6,4,0,8,31,31,11,6,4,13,25,9,5,16,13,2,6,2,32,16,4,13,23,28,2,28,13,20,8,3,0,7,0,2,28,14,31,0,1,0,9,6,13,6,13,2,6,7,20,13,83,64,4,1,11,15,1,4,0,10,5,9,7,7,4,9,2,18,19,21,10,8,1,9,8,35,23,10,3,15,5,16,20,1,4,16,10,2,15,17,0,6,8,5,7,5,12,11,8,15,19,8,79,1,17,12,14,2,0,3,5,11,4,17,10,12,9,4,17,7,1,6,12,26,0,3,7,9,4,5,2,1,9,7,0,29,8,9,9,8,47,9,5,17,6,18,8,3,14,20,13,4,2,3,4,6,0,1,5,12,6,5,5,12,3,6,25,13,16,11,7,14,7,2,12,13,5,8,19,11,10,3,14,2,8,1,9,5,12,7,16,4,28,7,2,6,14,14,11,4,2,6,16,16,14,9,8,11,0,12,7,6,11,4,9,9,5,15,4,23,1,0,13,0,8,0,13,10,14,9,1,8,8,8,7,1,3,6,4,0,15,0,4,5,17,14,7,1,3,14,8,1,3,3,7,23,4,0,3,1,6,4,16,43,15,1,16,12,18,16,2,4,27,2,27,5,44,10,14,0,5,7,12,9,11,14,9,4,7,8,9,10,14
1,79,2,20,91,1,0,2,6,1,7,0,3,2,8,1,0,9,10,0,0,0,15,14,9,0,1,2,0,0,0,0,1,8,7,0,428,0,0,0,6,2,5,0,0,0,0,0,0,0,1,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,2,5,1,1,2,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,1,0,0,0,74,0,0,0,1,1,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,2,1,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,2,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,3,2,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0
3,40,5,8,38,0,3,2,9,6,2,9,7,3,0,2,1,2,5,2,0,0,7,28,14,3,7,0,2,1,0,4,2,0,1,13,1641,2,0,2,0,0,3,8,0,0,5,4,0,6,1,6,8,5,2,3,0,1,5,13,2,1,0,1,2,2,3,2,3,3,1,1,3,0,2,7,0,15,1,3,2,19,8,1,0,0,1,0,1,0,6,7,5,4,0,2,4,2,2,3,2,1,3,1,10,0,0,1,0,0,3,4,5,1,3,12,1,1,1,1,0,2,2,0,5,6,1,2,4,2,0,1,1,8,3,2,10,6,1,1,2,0,4,0,0,2,8,0,2,3,0,2,0,0,7,1,1,0,6,2,7,4,1,3,2,2,0,2,0,1,1,4,1,1,4,4,8,3,5,3,0,0,16,3,2,14,3,1,1,2,0,11,0,0,3,0,0,2,37,4,4,7,0,4,2,1,16,0,0,1,2,17,7,1,0,2,1,6,1,4,3,0,6,4,0,5,3,1,6,2,9,1,9,1,2,0,0,0,2,0,0,14,0,4,2,3,1,5,2,4,0,3,1,8,1,1,2,8,14,0,0,3,0,0,0,2,3,2,2,0,0,0,5,0,2,3,4,2,3,3,7,0,14,2,2,2,7,9,0,2,0,3,1,1,3,2,4,0,6,1,0,1,0,2,1,1,7,1,0,4,0,2,1,1,2,0,0,1,1,0,2,2,0,3,3,1,1,1,2,4,3,0,2,3,2,2,1,2,2,7,1,2,7,5,1,2,4,12,0,0,1,0,2,2,1,2,5,2,0,1,1,4,2,4,0,2,1,2,2,0,1,0,4,6,5,4,1,2,0,1,0,2,0,0,1,0,2,0,3,0,0,1,3,1,1,0,1,3,5,3,1,0,2,1,3,3,1,1,3,2,1,4,0,1,2,0,3,2,7,1,0,3,1,3,0,1,5,4,0,4,1,1,0,3,2,2,1,0,6,5,1,1,3,3,0,3,0,0,2,0,2,3,5,4,1,2,2,1,0,2,1,2,5,1,3,1,3,1,0,2,8,2,1,3,3,6,5,2,4,4,2,3,1,7,3,3,0,0,0,4,1,1,1,3,0,0,1,8,0,1
0,0,22,1,4,0,12,1,24,4,0,1,15,12,0,2,6,0,24,24,0,0,2,37,0,3,0,0,7,5,13,16,2,1,1,6,1236,6,19,7,0,0,0,3,0,2,10,4,1,9,1,7,7,3,0,2,2,1,10,3,1,0,1,2,0,0,1,2,0,6,1,0,9,6,35,12,0,8,0,3,0,10,1,6,3,3,5,1,0,8,4,6,8,2,0,0,0,0,4,12,2,2,5,0,2,0,6,0,1,5,0,13,3,0,0,2,1,10,5,5,3,3,2,0,3,0,3,3,1,6,0,0,4,4,1,0,0,1,2,0,8,4,4,0,0,5,0,6,4,2,6,4,0,1,11,4,4,5,6,5,2,6,0,3,1,0,3,3,0,0,0,2,0,3,2,5,7,3,1,2,3,1,32,0,0,20,1,0,2,3,4,13,2,1,8,5,3,2,61,6,3,4,2,1,2,0,8,3,0,0,3,5,2,0,0,0,3,4,4,5,7,3,2,1,2,2,4,0,5,8,7,3,3,1,1,0,0,0,3,0,1,5,2,8,0,2,2,4,2,2,6,0,0,0,0,0,4,8,18,2,1,4,3,2,4,2,2,2,3,3,2,2,0,1,4,5,1,2,5,2,2,0,14,6,2,1,5,1,3,3,0,6,0,3,1,2,2,3,1,4,0,1,1,0,1,2,14,5,4,16,0,4,4,2,2,2,1,1,6,0,3,4,1,6,0,1,10,1,4,3,4,1,1,3,1,3,5,0,0,0,3,0,6,0,2,3,1,7,0,3,2,1,4,1,0,3,8,0,1,1,2,6,3,1,0,1,0,2,0,1,6,0,3,5,1,5,4,1,0,1,3,1,1,4,3,2,1,0,0,1,0,0,0,1,0,3,3,3,1,0,2,0,1,4,3,0,1,0,2,3,1,2,1,1,5,0,2,5,1,7,2,1,2,5,4,3,3,1,0,4,1,3,0,6,3,2,0,0,1,0,0,3,1,3,1,3,0,3,5,3,1,2,2,2,2,0,4,3,1,0,0,0,2,1,0,1,2,1,2,3,2,1,0,3,1,5,4,1,1,4,0,3,0,7,3,4,2,1,1,1,1,1,3,2,1,1,1,1,0,5
105,8,76,3,19,9,132,0,0,79,7,1,7,0,0,2,47,1,6,36,0,0,2,12,1,185,4,1,0,3,13,29,8,3,2,36,172,19,21,21,0,1,7,7,1,21,53,0,6,12,3,35,19,2,0,3,4,0,63,7,1,27,0,13,0,6,1,3,0,10,6,0,17,6,12,54,1,28,0,13,0,33,30,9,5,2,13,0,4,8,23,15,51,3,35,1,0,2,21,19,5,18,23,3,4,0,0,0,0,3,3,7,16,10,0,4,1,19,3,15,16,27,5,7,12,1,6,17,1,20,0,0,20,39,33,5,0,5,22,0,21,10,29,0,3,2,6,32,36,9,8,10,2,3,9,2,6,9,23,3,14,8,5,22,5,6,6,13,0,1,0,0,2,7,0,3,65,14,25,8,4,0,122,0,3,73,2,16,3,10,2,59,1,1,14,3,7,2,150,30,12,22,1,12,16,2,54,7,4,16,3,10,45,7,3,0,6,11,10,6,16,12,3,3,2,22,22,2,8,7,40,1,15,8,11,17,6,1,0,1,1,69,9,87,1,1,2,7,0,11,6,11,7,6,0,15,11,15,68,0,4,12,3,10,5,1,8,8,3,10,12,4,6,3,14,22,19,1,11,4,9,4,23,37,8,4,15,5,18,14,0,3,5,5,6,30,19,2,10,0,15,12,14,3,4,14,25,17,2,65,0,31,2,10,4,4,2,4,21,1,11,9,12,4,4,5,6,2,15,11,23,0,1,13,12,1,6,0,2,11,6,0,44,4,2,15,7,13,2,21,10,18,12,6,7,11,24,12,1,11,12,2,4,3,1,8,7,1,0,11,2,8,3,21,7,6,15,13,10,7,1,12,2,21,2,22,3,2,3,14,2,4,0,8,22,10,6,10,1,9,9,2,2,17,11,11,15,1,11,7,11,13,4,6,6,3,7,1,4,3,7,12,16,11,9,6,19,4,5,8,0,3,0,12,7,5,11,1,6,6,1,0,2,0,2,2,1,10,1,0,6,19,2,5,0,0,16,6,1,3,2,17,15,5,0,5,4,0,1,11,12,9,2,11,3,16,4,2,5,2,4,19,1,30,6,7,0,6,4,8,10,1,5,4,5,5,7,7,2,10
1,20,0,3,9,0,17,7,54,13,1,0,54,23,5,6,14,4,9,5,0,10,3,181,2,0,1,3,0,1,2,15,2,0,3,10,401,4,6,0,0,0,3,17,0,1,1,0,10,6,3,5,1,5,0,5,5,7,4,9,1,2,2,5,2,3,2,3,0,5,5,3,5,2,12,27,1,30,0,7,0,15,10,0,2,0,1,0,0,2,4,1,2,1,0,7,0,5,8,2,2,0,1,0,2,2,1,1,0,1,10,4,3,0,1,1,5,4,0,5,1,7,2,0,8,4,2,5,3,6,3,3,11,3,12,1,5,9,2,0,13,3,3,1,1,2,3,1,0,1,2,6,0,0,4,2,0,1,11,0,4,3,5,7,7,1,0,2,1,1,0,7,1,0,5,7,6,2,6,5,3,1,20,0,5,12,0,0,2,1,4,7,1,3,1,4,1,1,25,5,5,5,1,9,10,1,7,5,10,1,4,8,5,1,1,2,0,8,3,2,2,1,3,6,10,5,8,7,3,3,8,2,16,1,1,0,2,3,2,0,0,17,7,11,0,1,0,3,1,2,1,1,3,2,0,8,3,10,27,0,1,1,5,0,0,0,5,0,4,3,3,2,3,1,0,8,5,2,0,4,2,1,9,10,0,1,5,7,4,4,0,1,7,0,0,14,5,0,1,0,7,3,4,1,0,3,3,4,0,14,0,9,4,6,2,1,0,1,9,1,4,2,4,3,0,5,5,1,3,2,3,4,4,0,3,1,2,2,6,1,3,1,7,2,0,2,2,14,2,1,3,3,7,0,2,6,3,5,0,1,0,5,5,3,2,6,0,1,3,1,6,1,9,7,3,6,6,1,1,8,4,1,5,6,3,0,6,5,3,1,0,2,0,0,6,1,3,2,1,3,3,3,1,2,7,3,1,13,1,0,0,3,4,5,2,3,2,0,7,3,5,0,2,7,4,4,11,3,1,5,9,3,0,6,0,1,0,2,0,0,4,3,1,2,1,0,0,7,1,1,9,6,3,3,1,2,6,4,2,1,0,2,1,0,0,1,4,5,0,7,3,1,3,4,4,5,2,3,1,3,2,5,2,6,4,4,1,6,2,3,5,2,0,2,1,3,4,5,3,2
