"x","y"
7303,4286
9460,5250
7782,10070
10658,2772
6584,3873
6225,7385
6824,4562
3110,2290
6944,4493
5865,8418
3948,5388
6464,7247
5626,5113
5985,2014
7063,9519
6944,3529
8261,5939
3589,4218
5985,10139
8501,2634
8022,4149
7543,2909
9699,2221
6345,2909
10059,4768
6944,2565
5027,4218
8381,4355
8022,10208
6944,6972
5266,8762
6584,3736
4667,6903
6704,10277
8501,6765
9699,4424
8022,6765
5506,7247
3349,1739
6464,6696
7423,7247
8142,6559
6704,9175
8860,6421
5865,9519
5146,2359
5985,3804
7183,6145
6704,5044
9579,6696
5147,9106
8022,2496
7902,8900
7303,5388
4188,2772
5386,3873
9939,5664
5506,8762
3589,5182
8621,9726
9939,4424
9819,3391
5985,5182
7902,9037
9220,9382
6824,9106
5386,8969
7662,7660
3349,5044
6584,4286
7782,6903
4428,4837
8980,10208
10298,2565
6464,9726
7902,9726
5386,7591
5865,4975
8142,5870
3349,4768
9100,9864
7303,5939
4188,2083
8861,9037
6225,3391
4547,4906
6345,6490
5147,5526
6584,7041
7662,6008
9100,7798
7902,5595
9460,4149
8022,4011
3709,2359
6345,9657
9100,4906
4907,7591
4308,3529
10059,4218
4068,3942
4907,2634
9100,4080
6105,6352
8142,3254
5506,8487
8741,8831
4787,3529
4428,3873
5027,8900
6704,4906
3829,3391
10059,2014
9100,2841
5746,2841
9340,3254
3469,4286
4547,6421
8381,4906
8980,6352
6944,8211
8381,8073
5626,2772
7063,4286
8022,3736
10178,3185
7902,8073
3948,5939
7543,4149
8860,2978
4787,7247
3589,4768
7662,10139
4547,7936
4547,2703
10418,3185
8980,8555
6584,8969
10059,1877
6464,4906
5266,3391
4548,9588
8621,7385
6345,5664
6824,2496
3589,1739
4308,1877
8022,9932
6225,5319
8621,5732
8142,7247
7423,5044
9699,4011
7303,10070
9579,7936
5506,8211
7183,6008
6824,3873
8621,5457
7662,6283
8501,5801
3469,5388
8741,4975
9340,3529
4907,3047
7423,3529
5266,5182
7063,5250
6824,6077
5746,4218
5746,3942
6464,5044
6345,5526
8261,3873
6944,10277
8142,5595
5626,8693
10298,4768
8861,9313
10298,2427
9699,3185
9100,9450
4068,7247
9100,8624
8980,4424
5626,10208
4068,3804
6345,3736
8381,4768
9220,4011
5865,2634
4068,7109
8621,9175
8501,4700
8261,4562
8741,1945
4188,8555
5746,3254
7183,9726
9460,8968
5985,7523
5147,8142
7183,2841
5266,7109
5865,2221
8980,8418
9100,6559
5386,7729
6105,8693
9939,2496
6824,3322
8022,8142
5027,5319
7423,5182
8621,8211
9819,4218
5386,2909
4188,3323
9460,8280
10298,2014
6704,7660
5506,7385
6944,9037
7902,6834
5626,1808
6105,6214
5027,5457
7662,5044
8741,4837
7543,5526
6584,2221
4308,7385
9460,9106
8142,2290
9340,2427
9340,8349
5865,8142
4188,5250
5027,3116
5386,8418
8860,6972
5027,3804
6345,7454
8741,5664
5746,6146
9100,2427
4068,2978
8860,4493
9460,4837
6225,5182
3349,2427
9819,3254
7303,8142
6345,3873
10178,4011
4308,8624
7543,9519
5386,5113
4068,2841
3948,4562
4068,4218
7543,5664
3709,4011
7543,9795
8741,6214
3948,2772
9220,4700
6345,8555
7183,2014
5865,2909
10178,2359
9100,3804
8741,3460
10059,4080
5146,1945
5865,8280
4308,2014
4667,1945
4428,8418
8022,2083
8142,6972
3709,5113
8860,2703
8621,5182
9819,5595
4188,7591
4308,4906
5146,3185
6584,5664
5626,2359
9220,2083
8261,2634
9579,8349
5027,2978
4667,9244
8501,7729
4547,5732
4667,5250
5147,3598
5865,5388
5386,5526
5865,5526
6464,8762
9460,4562
8860,2014
3948,7867
5147,7178
8022,2221
8381,4631
6105,8142
8381,2703
5626,6627
7423,5457
8022,7454
7303,3736
5626,5939
5746,9588
9579,9313
3709,5526
8022,9657
4428,4700
4428,5664
5266,6008
7423,1877
9939,3185
9699,6903
8741,6352
7902,3529
8501,4562
6824,2634
4547,5044
6584,5388
7423,3667
6225,3116
5266,2841
8261,8968
5626,8969
8501,9382
7183,8624
9100,5732
8860,8073
7662,4906
8142,4906
7183,6972
5386,4837
4907,2909
6944,5595
5147,7867
7782,3460
5506,4906
9699,2772
4308,4631
6105,5801
3709,2083
5147,8831
7303,6490
10777,2014
8861,10277
5266,6559
8860,4355
9100,8762
4428,1808
4188,2634
4907,6490
5147,4424
4667,3873
7063,4837
8501,4011
8980,10070
4188,3185
9220,5801
3589,3529
10418,2359
8381,3529
10777,2565
5746,8349
8022,9106
9579,7798
6345,4286
9579,6972
9100,5182
5147,4011
9819,6145
8860,5182
5266,6972
6345,6352
4428,9382
7782,9519
5266,5457
8860,5870
9220,2496
10538,3942
4667,5664
6225,9588
5266,8900
8261,10070
5626,5388
5147,4837
5386,9932
4787,6283
5626,3873
5027,9450
6824,7041
4907,9382
9340,9450
8501,2772
5506,3391
9579,9450
7662,9864
5506,2841
5266,9313
9939,4011
4188,6765
4547,5182
5386,3736
3110,2014
8261,6627
5626,7316
7902,8349
7183,7109
7543,5939
4907,8280
8621,10277
9460,8142
7662,5182
3948,2634
7782,8418
5027,7660
9699,7316
8261,6352
8980,4700
7063,7316
6464,4355
7063,9795
7183,2978
6345,6765
4667,3736
5146,2909
6105,3598
7423,8073
8261,7867
5147,5801
5027,4631
6944,8349
8501,3736
8381,2565
10178,3598
5985,5319
8381,4080
8381,9726
7183,6696
7543,7041
9100,9175
3349,3667
10538,2840
6944,4080
9460,7454
7063,1945
4667,1808
3829,5732
9939,1945
8381,8349
5266,3529
9340,6559
5027,5870
4428,8969
9699,7041
4907,6627
3589,4355
4547,7523
5147,3460
5506,6972
6944,3116
5386,6627
10178,1808
9579,1877
7423,8762
7423,2427
8501,8142
5266,9037
8621,6421
6225,2565
6345,7591
8381,3116
4787,6834
9699,5388
5985,3254
8261,4149
4787,2841
4188,4286
7902,7247
7183,6834
7902,9588
6704,3116
8381,8762
7782,5250
8022,4700
7782,2221
4787,2290
8381,3254
8261,8831
4787,6146
10538,3529
7063,3598
4308,4493
7303,6077
5027,8349
6824,8280
5626,5250
9340,9037
3709,4286
4188,5939
9220,8005
3230,3873
6464,2565
7423,7523
8860,7936
8022,7041
6944,9313
7782,9244
3110,3116
6944,1877
3948,5113
8142,9450
9340,4493
4068,4080
7183,8073
8261,7316
5626,8005
4907,9795
8022,9244
5626,9657
7662,7247
5746,10001
4547,1877
8861,8349
6464,6972
3349,3116
7543,10208
6105,10208
5865,9932
5626,1945
6345,8280
6345,4011
5386,7041
7662,3942
10538,1877
3349,4631
4068,7798
4547,3529
6944,7936
6345,8969
6704,8349
5386,8142
6225,6421
5386,6077
8741,9519
6944,8900
5386,6214
9340,6145
4068,6008
10418,2909
5626,8280
7543,9382
5626,9519
8501,9795
5746,7247
9460,4011
10658,1945
3829,2290
3589,1877
9460,7178
9460,4975
7183,9037
6584,1808
6345,10070
10178,1945
8142,2152
5746,8487
9819,5870
9460,5801
5506,4768
6824,3047
5985,8073
7063,6214
8980,2634
3709,5250
6225,1877
6464,7798
6584,4149
8142,6008
8501,10070
8501,5526
8261,2083
9939,5113
7183,5457
6944,4355
5147,7316
7303,9244
8142,4493
4907,2359
9819,5044
6584,3185
4787,8900
4907,5250
4907,4975
5147,9382
8621,8624
7303,2083
9220,4975
5266,4355
7303,4562
6105,3873
3469,3873
8741,7729
5147,5664
8980,7729
3589,2427
6584,3047
6105,4700
6584,2772
6584,2634
4428,6627
9699,2909
6345,7729
5746,7385
9699,4149
5027,7109
6704,2841
8022,5113
6704,1739
7662,6421
4068,7523
6944,6696
5506,9726
8980,3873
8381,5870
6225,10277
8142,8762
3469,2909
7782,7178
6944,2427
7063,4700
8741,3736
7543,4286
4068,2290
5266,6146
6464,10001
4787,4355
9699,6765
6704,4493
9579,8487
7902,2978
6584,6765
7782,7729
9939,3322
6944,8073
8381,5732
9460,6490
9220,6352
4068,4355
6105,6077
8980,3322
8980,6077
4428,8555
6225,3942
3948,6214
4308,8900
4667,2772
3948,2221
8980,7041
8501,2909
5985,6559
10178,4562
5027,4355
7543,6903
4188,7454
9460,5388
8022,8831
6824,5526
6225,5732
8261,2359
4907,6765
7423,2290
4667,4149
8142,4768
7662,5319
9220,8418
8741,7178
6584,2359
3829,5044
4308,3391
7063,8969
8022,9519
7183,7660
9699,5801
10059,3254
6464,2290
7303,8418
7782,6627
10298,4080
10538,2565
6464,2014
4068,1877
5985,3529
4667,2634
8741,2083
4667,9382
7543,6627
4308,5319
4428,9244
5865,2496
9579,2014
8621,7798
6105,5526
8980,9244
5626,7454
5746,3804
5027,6972
6704,7936
9340,8487
5146,2772
5626,3598
8860,2565
4068,6559
9699,9106
8621,5870
7902,8211
5865,2772
7782,10208
5027,7523
9340,5595
6824,9657
7902,10139
9340,4906
8501,9519
4428,4011
5266,2978
6824,7454
4667,2083
5865,4562
7423,5732
5506,4493
7063,9932
4428,7178
3709,5388
9100,2014
7423,9450
4667,2359
5266,8073
4428,3047
3829,5319
5865,1808
4428,2496
7063,3322
10418,3322
6704,8487
5147,4562
8621,3254
9220,7729
5147,6214
8980,6765
4428,5113
8980,9106
4667,8142
3948,4011
6464,8624
5626,3460
4428,3185
8741,5526
5506,7936
9220,9519
7303,6903
5626,2634
5626,6903
6704,3667
6824,5250
7782,5939
8860,4631
7303,7041
10658,3047
7063,7454
3110,2978
3948,3460
10658,3460
4188,8280
5266,2565
6105,8005
7183,10277
8501,4149
8980,8005
5626,3322
7183,7798
8860,6559
6105,6627
4667,5939
7662,7523
7782,2772
4787,2703
7063,2083
4188,5664
6464,5870
4787,3942
6105,7178
4667,2909
7063,6352
8142,9864
5746,6696
3948,4837
6105,7454
6105,5250
10059,3391
8142,6283
9579,5044
7183,7385
8142,8073
6345,2634
10178,4149
4787,2014
3469,1808
4308,8073
7303,4700
7543,4700
6225,9175
8861,8900
7063,2359
4068,8487
7063,5939
8022,4562
6464,9450
6944,7523
4068,4906
7543,7454
5746,2565
10418,4424
7782,6214
4428,4562
4547,4631
8860,5595
8381,2152
8621,4768
6464,9588
3948,8418
9699,1945
3709,3185
5865,6490
8142,4080
8861,9588
9579,5870
7183,9864
5027,3529
4308,8762
5626,7729
9819,3116
4188,3736
8741,4700
4188,4562
5027,9864
9579,5319
10178,2496
8980,2083
7782,7316
7423,6283
5506,2703
6345,7041
4907,8831
3948,2359
3709,3873
7423,8487
7183,4355
6345,9106
7782,3736
4068,6972
4308,3942
5146,2083
4428,8693
3829,2978
8741,7591
5386,4975
8980,2359
5626,6765
7303,2221
6225,8211
7183,8349
6824,3736
9220,7041
4428,6903
7543,3873
6464,8487
6704,4355
7063,8693
8142,7523
6824,4149
6824,9519
6105,9657
6225,9726
4787,9450
5027,4768
9939,3873
4428,7729
7303,3873
4787,3804
6704,5457
4068,5595
6464,3942
6824,9382
8022,3185
5865,3873
8980,2772
8980,6903
9819,2978
7902,4631
4547,2841
7662,4355
9579,8900
3829,5457
5506,5457
4188,2909
7543,3185
6464,3529
7662,8762
8261,7454
7303,5113
3589,5319
3589,2978
5746,9864
9340,9313
4308,4080
9699,5939
4907,6352
7662,9037
5147,6765
5506,9588
7303,4837
6225,10139
7902,3116
7063,3736
4787,7109
5746,5319
7902,1877
4188,5526
8261,7729
6704,2427
8741,6627
10658,2359
3709,5664
7543,3460
9100,8073
8261,5664
7662,5595
4188,4424
4428,5939
10658,3598
5266,6834
8501,4424
8741,3598
6944,3391
10298,4355
