"x","y"
7115,8019
8193,7262
5558,7950
7953,9189
7594,7193
8792,8294
6397,6917
6277,8225
6277,3958
5319,6986
7594,3889
4002,7743
6876,7881
6277,8913
6636,8294
5319,8087
6157,6367
5319,6023
6876,8844
5319,6160
9271,6092
4002,5954
5558,8225
7474,9326
5678,7193
6157,1549
9391,7124
3403,9326
7115,8982
6517,1756
3403,8500
8073,2100
6038,1618
5678,8432
9750,5816
9391,5747
5439,4715
6756,2994
5918,8019
6996,6160
8912,2582
6157,1824
6397,7743
3403,7950
6517,4096
8073,5954
3762,7330
8433,5472
8193,2031
7115,5403
6876,4302
5079,7261
10229,8707
7235,9189
8073,4440
6517,3132
4720,8844
4840,5197
3403,8363
10109,7812
4840,4921
5079,9326
8552,8569
3044,9120
7235,2031
9151,4922
5199,4302
7235,4509
6038,3820
8672,7675
9750,7743
5079,5610
8912,7675
3163,8638
2924,8363
6517,2994
6038,4646
6517,2719
6517,2581
4361,6573
6277,7674
5678,7330
3762,6091
4960,7055
6636,2788
7954,5059
6636,1687
3882,6711
7594,6367
4002,7468
10109,6849
6876,6642
8313,5816
9989,6092
8313,1549
8073,8707
3882,6298
7714,7124
6876,2375
6996,4646
7475,4233
2804,9395
2924,8500
5199,6091
4720,4302
9630,6711
4121,6298
6636,4440
9510,8432
7834,2926
6516,6711
7714,7675
6876,8019
8313,5679
9391,6436
9151,6298
6037,6023
8912,6023
4361,8500
6157,3889
3882,6160
4241,8844
8912,6986
8433,2857
5918,6504
4960,4302
7475,6849
4121,7399
9391,5335
7953,8776
6756,5472
6157,5679
8193,2306
4840,6711
7355,2237
4601,4096
8073,4715
7594,5266
9151,8363
8672,7124
6517,2306
8073,1549
3403,9464
2924,8225
6995,8913
3642,6436
7115,7606
9630,5747
9750,7330
2684,9188
9630,8500
6397,2237
7235,8363
7714,6573
6397,1962
5918,3476
8672,2031
4600,9326
7475,6573
4241,5266
4361,9189
8552,7743
6038,5472
9870,9326
9989,7055
8912,9189
5558,7399
5678,3751
4960,6917
2684,9051
6636,7881
4002,8982
9271,8432
5559,3545
8792,2513
4002,6504
9630,9051
8552,5816
7954,1480
7834,8156
4960,7468
9271,5541
6517,1480
7235,1618
6756,7399
5798,4509
9870,6023
7355,5679
5439,4440
4361,7124
9032,1962
7355,9395
5199,8019
9750,8707
3762,5266
4121,9326
6996,3270
6636,8432
5080,4508
8552,3201
9151,7675
3642,6711
5079,6160
8912,6711
3523,6229
4361,5059
8912,9051
4600,8087
6397,8569
5559,3407
3523,7330
8672,5472
5439,7881
7235,6849
5558,6849
6636,3614
6756,5197
3762,9395
7714,5885
8792,4577
3403,7399
7235,6986
7475,1480
6995,7399
4121,8225
6037,7950
8912,7950
5559,3270
7115,7743
4121,9189
8792,6505
6037,6573
4600,5885
7594,7468
7714,2719
6996,2031
4121,5610
6397,5816
4720,3889
6037,7124
6996,6298
5678,6642
6037,7399
6038,5197
8073,6229
7115,7330
8073,8019
6277,2581
3762,6642
4241,8019
7235,4646
7475,4646
6157,9120
3044,8294
8792,8845
6996,2306
4002,8431
6996,5885
7954,4509
2924,9051
6876,7468
4002,4853
7475,7399
7714,6160
4361,4508
4481,4577
8792,5541
8313,2100
8552,4715
3882,8363
3403,7537
5798,6436
8073,4027
9510,5816
4960,3476
4241,8707
5558,7674
8672,4646
4121,4508
9510,5266
8912,2031
7714,7262
7355,6229
6277,6986
4840,8776
7355,8432
7115,4302
6277,9051
7714,3683
4002,6917
4361,8638
3044,8569
8672,7537
5319,4921
8912,2306
5558,6711
7235,2169
6157,8156
7115,8294
6756,3683
9151,6986
4361,6848
7475,3820
6397,8432
6636,4302
6995,8638
8073,7468
6756,4096
4720,9395
4960,4715
4361,7674
7235,3820
4720,3751
6636,5403
4002,5541
6397,3889
6756,9326
7954,3132
5798,3820
8912,2719
8912,6849
2804,8156
9630,8638
9750,8432
7834,4577
7594,4302
3163,8087
9750,7193
9510,8845
4121,6436
3762,5403
5439,5403
7475,3132
6397,3476
7594,8707
8193,7399
7235,5059
3403,7124
9271,9258
4840,6298
7594,8982
5079,6711
7235,4784
7834,3063
6996,3683
4720,7055
5678,5266
7594,1549
7834,1824
4121,5472
8193,7675
6636,2375
9750,9120
8672,6573
8672,1618
3642,5610
7475,3407
9031,8019
8193,5610
7594,5541
4361,5885
5199,6780
8433,4371
6876,3339
