"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
2,58,54,21,67,0,8,8,20,98,8,44,13,5,9,5,1,4,20,4,0,0,10,66,5,23,2,33,0,8,1,4,1,3,5,7,674,9,7,2,4,3,11,9,0,1,17,25,13,5,7,2,4,7,4,3,22,1,36,6,2,5,0,1,0,5,2,23,25,7,0,1,17,0,19,8,27,14,0,0,1,15,7,9,0,0,2,1,4,17,2,3,11,2,1,0,2,0,6,5,6,1,9,0,5,1,1,12,4,3,6,4,15,7,1,0,5,5,2,0,3,6,6,0,7,7,1,1,0,5,0,2,8,14,9,13,0,6,1,0,6,6,2,1,0,10,12,2,3,3,8,1,4,2,4,0,1,7,7,8,4,22,0,9,2,9,2,7,2,1,0,0,2,1,3,4,25,7,11,3,3,2,31,1,1,30,3,11,2,5,0,18,1,2,10,7,2,0,115,9,8,9,0,4,5,0,15,1,1,4,4,6,14,5,6,7,0,11,2,1,7,10,1,4,1,5,8,2,7,3,10,2,8,3,2,0,0,1,0,2,0,9,2,21,11,1,8,6,2,1,4,3,1,3,7,8,7,8,42,0,0,4,1,0,9,1,4,1,1,1,3,1,1,2,1,11,6,5,6,3,1,10,19,3,0,14,8,2,2,1,2,5,2,3,0,1,5,3,0,8,1,0,7,4,1,2,14,4,0,4,1,6,0,2,3,5,1,3,0,3,0,3,2,5,5,2,4,3,2,1,8,0,4,0,2,1,2,0,4,5,4,19,13,6,2,3,5,7,1,4,4,3,10,4,3,1,8,9,0,1,10,3,4,1,2,7,4,1,0,1,1,3,3,5,1,7,4,4,1,5,1,5,1,1,9,2,0,3,0,0,0,1,0,0,1,1,5,4,3,5,4,0,4,3,1,4,9,0,2,0,1,1,3,8,0,2,10,6,2,6,3,1,2,6,2,6,9,0,1,7,1,3,1,4,4,1,3,0,6,3,0,0,1,4,0,0,0,6,1,1,1,8,4,1,6,3,6,1,2,5,0,1,6,8,0,1,0,1,3,2,4,5,1,4,6,8,9,1,2,6,0,18,2,10,6,1,0,2,3,5,7,12,4,1,3,1,1,3,0,11
1,13,52,4,20,2,5,0,11,103,7,42,15,9,3,4,8,3,9,6,0,0,2,60,2,25,1,42,13,12,2,8,4,2,3,7,831,17,12,2,0,0,2,18,0,3,21,39,19,10,0,5,8,6,1,2,34,0,54,4,2,10,0,0,1,1,0,25,21,9,3,0,18,4,39,11,24,24,1,2,0,18,13,7,0,0,1,0,0,15,4,5,8,1,5,1,1,1,10,4,7,2,6,0,6,0,1,17,4,6,8,3,7,9,0,0,2,15,4,3,2,5,1,1,13,9,2,2,5,3,0,3,30,12,4,21,1,5,5,0,9,9,4,1,2,16,13,5,8,7,13,0,3,7,9,1,2,7,9,4,4,25,1,7,4,15,0,11,0,3,1,0,0,4,0,3,31,9,15,2,1,1,31,1,2,30,2,13,2,9,2,11,0,4,8,13,4,2,67,5,18,20,0,5,9,2,15,2,1,4,4,3,7,9,10,16,1,16,11,2,13,10,4,0,4,8,11,0,7,3,8,6,12,2,4,0,2,0,0,0,0,12,0,38,13,0,13,14,2,6,7,0,3,6,8,1,6,4,53,0,1,7,2,0,7,0,11,1,2,5,10,0,3,1,0,9,5,4,3,4,3,11,14,5,0,16,14,6,3,6,0,3,0,0,0,10,8,5,1,11,0,1,6,6,1,6,12,4,0,20,1,6,1,5,3,4,0,1,1,10,3,1,4,5,4,0,6,3,4,2,8,0,4,1,3,2,2,3,12,10,12,19,18,1,0,1,7,10,0,6,4,6,8,1,5,4,8,5,0,1,13,4,10,3,0,10,7,5,2,1,2,5,2,11,8,3,7,7,1,5,0,2,1,2,4,2,0,0,2,1,0,1,0,1,1,2,4,5,3,7,2,0,5,7,2,3,9,0,1,1,3,4,6,10,2,2,15,3,6,3,4,2,1,7,12,2,19,0,0,5,2,4,0,3,3,0,5,0,8,3,2,1,0,1,1,3,0,3,1,0,0,9,6,3,1,1,6,1,1,10,0,1,11,6,1,5,0,1,1,3,4,5,0,1,1,9,11,3,1,2,2,11,3,17,3,4,1,2,6,6,6,9,10,2,4,2,2,0,0,13
5,18,28,9,37,0,9,2,25,159,2,14,18,3,4,0,12,0,22,9,0,16,5,54,1,6,3,1,0,1,2,15,1,5,2,24,65,22,16,0,3,2,9,93,0,0,6,0,42,7,6,6,10,8,1,2,9,6,16,15,0,10,0,2,2,6,3,10,0,26,2,2,6,8,36,44,1,38,5,5,0,43,36,3,0,1,4,1,8,2,6,4,9,1,0,3,1,4,15,6,6,10,13,0,4,2,10,0,2,2,21,8,11,3,1,3,2,18,3,1,10,8,3,0,22,22,2,35,4,8,4,5,11,10,10,2,14,14,0,1,53,11,6,3,0,1,19,4,0,14,5,16,0,0,14,0,0,6,9,1,16,6,3,14,15,3,7,16,1,1,1,7,1,1,3,3,14,6,29,12,2,0,77,0,6,25,0,2,8,2,1,35,4,1,7,17,7,0,81,23,12,16,0,11,23,2,17,8,18,5,12,14,13,2,1,0,0,23,3,5,31,4,23,6,8,12,20,14,14,8,9,9,26,7,8,0,6,0,4,1,0,43,14,64,1,4,4,10,1,12,2,8,10,7,0,9,6,22,92,3,0,8,8,3,0,2,11,6,9,15,32,2,9,0,3,30,12,6,3,7,7,0,30,7,3,6,26,16,13,2,0,6,8,9,0,49,20,0,4,2,15,16,17,4,6,30,20,6,1,38,2,23,13,12,5,1,6,5,13,3,9,22,6,1,1,6,4,2,4,3,12,1,6,4,4,4,3,5,32,4,12,0,17,3,0,1,9,35,1,6,2,12,21,4,14,3,9,10,0,9,5,8,9,5,6,16,2,4,4,4,8,6,13,14,7,25,3,5,7,12,1,0,5,10,6,2,1,3,6,0,4,7,0,1,12,4,1,10,4,11,9,3,0,12,9,2,8,43,6,0,11,6,6,14,6,5,8,0,11,20,2,10,3,9,9,3,31,7,0,7,31,4,0,9,1,5,4,0,5,5,10,4,0,3,5,10,0,9,2,2,19,16,4,10,2,1,10,5,5,1,2,1,13,4,0,5,6,2,6,12,6,3,3,12,7,10,9,1,4,6,5,8,3,14,10,2,2,8,5,8,13,8,3,3,1,5,7,6,3,8
2,39,16,12,93,1,2,7,10,24,7,87,9,6,11,1,2,5,9,3,0,0,12,36,5,13,10,23,10,2,0,5,3,7,9,5,796,10,10,2,3,4,8,14,0,1,8,4,3,3,2,6,11,6,3,4,38,0,27,17,2,5,0,2,1,3,3,17,7,10,1,2,8,3,11,7,2,42,2,5,2,18,13,4,0,0,3,2,5,4,3,2,6,2,1,2,3,8,8,3,4,1,7,5,11,0,1,1,0,3,10,6,11,5,1,1,7,7,1,0,4,5,3,5,7,11,1,5,4,2,0,4,10,12,6,6,5,12,2,0,4,5,4,1,1,18,10,1,2,4,8,4,1,0,8,1,1,2,9,5,8,17,2,11,5,5,2,9,4,3,2,0,2,2,0,5,30,5,10,2,1,2,32,3,2,29,4,8,4,7,0,11,0,3,4,3,3,3,93,7,10,10,2,2,6,0,13,1,4,6,6,13,13,2,0,7,0,11,4,6,11,12,6,7,0,8,8,2,8,4,16,4,8,5,5,4,1,0,0,1,0,8,4,44,11,1,2,7,3,10,6,4,1,5,4,10,4,7,32,4,0,5,0,2,4,0,6,2,5,0,4,0,6,0,0,10,7,8,3,1,9,4,13,7,2,11,5,8,3,7,2,2,1,2,2,9,5,4,3,14,0,0,0,3,2,6,12,3,0,9,2,3,1,5,1,0,1,1,5,1,5,2,5,2,0,6,6,0,13,2,7,0,4,2,4,2,4,3,3,8,5,5,9,3,0,1,5,19,3,8,5,4,8,3,4,4,5,4,0,1,4,10,6,4,1,9,1,4,0,9,3,3,4,5,6,10,3,3,3,9,1,2,1,2,4,3,3,2,1,2,2,4,0,0,0,4,4,6,1,9,6,0,3,8,6,0,7,0,5,0,0,8,4,6,4,4,7,3,6,9,4,1,0,3,2,4,12,4,0,3,2,4,3,4,6,1,12,0,6,4,1,0,2,5,0,2,1,0,1,1,0,14,3,6,0,3,4,0,2,9,2,1,15,6,0,3,1,0,1,6,8,5,4,3,2,5,15,4,0,9,4,9,4,7,4,1,1,3,5,3,5,6,5,1,4,2,3,5,1,5
1,10,111,3,31,4,59,1,24,39,2,0,21,12,0,11,38,4,17,22,0,1,1,78,1,15,2,4,0,3,22,41,2,4,3,35,1922,21,9,5,1,4,3,1,0,6,21,0,2,20,1,13,9,5,2,10,6,0,27,12,1,18,0,16,4,8,4,4,0,23,1,0,19,2,83,30,4,38,1,13,0,17,11,2,9,8,8,0,1,15,17,8,15,6,6,3,0,5,11,25,6,11,4,0,7,0,19,0,1,18,3,10,6,12,0,5,5,19,11,8,11,12,12,6,7,2,7,4,5,13,0,1,6,14,17,2,3,3,1,0,13,11,3,0,0,13,3,5,8,7,16,10,0,3,22,13,8,9,24,11,15,13,1,8,7,1,9,2,0,3,0,5,0,15,0,11,33,8,3,7,7,2,60,1,1,80,0,1,6,7,4,47,1,1,14,13,14,6,148,15,7,14,0,17,19,0,25,1,4,0,8,6,19,8,2,0,3,13,6,4,4,10,5,2,7,21,13,3,5,13,19,4,16,5,5,7,0,2,1,2,0,15,7,20,4,5,2,8,9,5,4,6,5,0,0,6,6,34,29,1,1,2,3,5,5,1,7,3,3,10,8,1,4,1,8,12,12,5,3,3,2,5,24,12,5,2,13,4,8,11,1,5,2,4,6,3,5,0,5,7,1,3,6,6,4,2,15,13,5,39,4,6,5,4,7,0,4,4,8,2,12,3,3,6,5,14,10,2,7,5,8,0,1,7,6,2,4,1,1,2,3,0,18,6,4,5,3,23,3,5,6,3,7,7,4,8,11,16,2,2,3,2,8,2,2,5,5,3,4,3,4,3,2,12,8,7,7,6,11,7,3,6,12,9,8,14,5,1,4,4,0,5,1,6,0,8,10,5,2,5,0,1,6,5,9,8,3,1,6,5,5,9,2,0,7,2,9,5,8,8,2,8,6,8,6,3,8,3,2,10,1,2,0,9,9,2,1,0,1,4,2,0,2,3,3,0,0,11,2,4,7,16,5,5,5,1,9,5,2,3,1,3,10,4,0,7,3,1,4,9,14,11,2,7,5,6,10,2,0,16,2,12,3,32,5,5,2,6,1,8,2,7,3,2,0,1,7,7,2,8
0,6,4,1,14,0,25,2,37,9,1,0,29,13,0,0,12,0,9,0,0,4,3,108,0,0,3,0,0,3,3,18,1,2,1,9,311,1,3,0,1,1,2,13,2,1,5,1,5,1,1,2,4,4,2,7,5,7,1,2,0,6,0,3,2,4,2,0,0,4,3,0,2,1,3,11,0,12,0,12,0,13,2,2,0,0,1,0,0,2,7,5,0,1,0,8,0,2,3,4,1,2,3,1,0,0,2,0,0,3,4,8,1,0,0,0,0,3,3,5,1,9,1,2,5,2,2,7,2,0,1,1,3,1,2,0,0,11,1,0,12,3,7,2,1,0,4,0,1,10,2,5,0,0,3,1,1,1,7,4,7,0,3,4,2,1,0,5,0,0,0,3,0,1,4,13,10,6,12,4,2,0,19,0,6,8,0,0,8,4,1,9,0,0,3,5,3,2,16,0,2,2,1,9,6,1,1,0,6,2,1,9,2,3,0,1,2,4,0,2,5,3,7,3,1,5,6,1,1,8,6,0,8,1,3,0,1,6,0,1,0,15,2,15,0,1,0,7,1,4,2,2,3,2,0,3,0,18,27,1,1,4,1,0,3,0,1,2,3,6,5,2,2,1,1,5,11,2,1,2,0,2,11,6,1,1,4,3,4,3,1,2,8,1,2,12,4,1,4,1,7,2,3,1,0,1,10,4,0,6,0,3,3,4,3,0,3,0,5,0,1,3,4,3,1,7,2,1,3,2,3,0,1,1,0,1,1,2,5,3,2,0,2,3,0,0,0,5,2,0,4,0,13,0,0,1,7,7,0,0,0,7,3,0,3,3,3,5,3,1,3,0,0,6,2,7,11,1,0,2,1,1,2,1,0,3,6,0,3,0,1,0,0,0,3,1,1,4,3,1,5,0,1,0,7,2,2,3,3,0,3,2,0,1,2,0,4,2,8,4,4,4,2,0,1,2,6,1,0,4,4,0,0,3,0,0,1,3,1,0,2,1,0,1,3,1,0,4,1,2,5,3,1,0,4,0,4,0,0,0,1,0,5,0,1,0,6,2,0,1,1,1,3,9,0,7,3,3,2,2,1,3,3,12,7,3,1,4,2,1,2,2,2,1,2,1,2,2,3,6
72,29,34,33,155,3,2,3,8,62,3,76,12,9,4,3,2,5,8,5,0,0,3,41,4,25,0,31,1,1,2,4,9,5,10,4,1078,10,4,3,1,2,8,4,1,1,14,24,15,7,4,0,4,3,1,6,17,0,32,1,1,2,0,1,0,2,2,17,5,7,2,1,20,1,18,8,19,15,1,1,1,5,8,2,0,0,2,1,0,10,0,2,3,6,0,0,4,2,2,3,3,1,7,2,3,0,0,4,1,5,5,0,12,1,1,1,1,12,1,0,1,2,2,3,9,6,1,0,3,4,0,1,18,8,6,10,3,2,6,0,5,4,4,1,1,10,3,0,3,5,10,2,2,2,5,0,2,8,3,1,1,13,0,3,0,6,1,7,1,0,2,0,1,2,2,6,14,7,6,0,1,5,24,1,1,18,1,8,4,10,1,6,1,2,6,5,2,2,129,6,10,7,0,6,6,1,12,2,1,4,4,3,5,2,8,12,0,6,5,0,10,10,1,1,2,2,0,2,5,2,5,1,3,4,2,2,0,0,0,2,0,3,2,24,5,1,7,5,2,2,8,3,1,4,11,0,2,2,29,1,0,6,1,0,2,1,3,1,0,0,4,0,3,2,0,5,4,3,5,4,0,6,10,4,0,7,6,1,1,3,1,2,1,0,1,5,4,7,3,8,0,0,6,5,2,3,13,0,0,5,1,4,0,8,3,5,1,0,3,6,1,5,1,3,4,4,3,1,3,5,6,1,2,1,1,1,2,0,11,5,2,8,10,2,2,0,6,12,2,3,3,5,3,1,3,3,5,5,1,3,11,3,1,3,0,2,1,1,0,0,3,3,6,4,1,2,7,0,4,4,1,4,1,2,5,0,0,4,2,0,0,0,1,1,0,0,2,1,2,3,2,1,1,5,0,1,6,0,1,0,2,1,1,2,3,1,7,2,7,2,3,1,1,6,4,3,8,0,0,1,0,3,2,3,2,3,3,1,1,1,0,0,0,1,0,1,0,2,1,0,1,0,4,0,2,1,6,0,2,14,0,2,7,4,3,5,0,0,1,1,6,3,3,4,1,2,6,0,8,0,0,8,1,5,3,0,0,3,5,2,1,4,0,1,2,0,0,1,2,1
0,15,2,2,26,1,36,22,53,11,5,4,35,25,2,0,16,0,40,3,0,58,7,148,0,0,6,3,2,1,8,46,1,3,5,8,298,6,5,2,2,1,5,39,9,0,5,1,28,0,1,15,13,11,0,18,2,30,2,12,1,9,0,0,3,3,0,5,0,6,16,2,10,5,9,23,2,22,0,8,0,30,8,2,2,0,1,1,4,1,4,3,8,0,2,13,0,8,3,6,3,2,3,2,4,1,9,0,0,1,7,23,12,1,0,4,4,6,0,3,5,18,4,7,6,5,6,2,3,4,4,0,18,2,10,2,7,20,5,2,31,2,12,5,0,0,11,1,1,39,3,11,2,2,2,1,0,6,15,4,9,2,7,5,10,4,7,8,1,2,0,10,0,0,4,7,14,2,10,5,2,2,49,6,13,23,3,0,10,4,8,10,3,12,6,9,2,0,81,13,14,10,5,27,9,4,20,1,12,0,6,12,10,2,0,2,2,15,8,5,8,9,10,12,12,8,17,4,13,15,9,0,18,3,11,2,0,2,6,0,1,26,6,20,2,4,0,6,5,8,0,5,3,3,0,8,1,23,57,3,24,4,9,1,3,1,18,1,8,4,5,2,6,3,1,13,10,2,2,16,3,5,28,8,3,0,21,20,10,5,0,4,12,4,0,22,9,4,5,5,18,3,8,4,2,21,9,9,3,21,2,9,3,6,6,2,5,1,11,3,8,4,10,3,0,4,35,0,7,10,8,6,3,4,4,5,5,1,5,12,5,2,17,5,0,1,0,12,3,1,6,4,8,9,0,4,12,6,0,0,2,15,7,11,4,4,2,3,6,7,3,0,7,9,6,5,11,0,3,12,7,1,10,6,2,4,12,2,9,3,0,2,1,0,9,1,3,7,5,5,2,1,8,3,5,3,10,5,6,0,12,6,4,8,2,7,3,0,9,8,6,8,3,7,2,2,26,6,1,10,6,4,0,6,3,5,3,0,2,2,19,5,0,1,6,3,0,10,1,8,9,12,5,2,6,3,3,2,1,1,6,8,6,0,1,0,9,4,2,4,4,7,10,9,5,3,5,1,3,12,1,8,1,21,6,8,2,10,3,2,7,7,3,2,0,3,4,14,4,1
8,63,5,27,125,2,4,6,13,3,10,0,7,5,11,0,2,7,8,3,0,0,10,20,10,1,2,1,0,1,1,4,1,3,13,2,749,1,1,0,3,5,11,1,3,1,2,0,1,0,2,0,1,9,7,1,0,0,5,1,1,1,0,0,2,1,4,1,0,2,2,1,3,1,9,5,1,2,0,1,2,6,0,1,0,0,0,2,3,1,3,3,5,0,3,0,2,2,1,1,1,0,0,0,2,0,0,0,0,1,1,2,0,0,5,0,2,0,0,1,6,0,1,1,0,1,2,0,1,1,0,3,2,1,2,2,0,0,0,0,1,2,3,2,1,0,0,2,2,3,3,0,0,0,0,1,0,2,3,3,0,1,0,1,1,0,3,0,0,2,1,1,1,2,4,4,4,1,5,1,1,0,8,0,3,5,0,2,2,1,1,9,1,2,1,0,0,0,123,1,1,2,1,1,3,0,1,1,0,1,3,2,1,0,0,0,2,0,2,0,1,1,3,2,2,2,1,1,1,1,3,0,2,0,1,0,1,0,0,1,0,3,0,2,1,1,0,2,4,0,0,0,0,0,0,1,2,8,5,0,0,1,0,0,1,3,1,0,1,4,4,0,1,5,0,3,1,0,1,1,0,0,1,2,1,0,3,2,0,1,1,7,3,2,2,4,1,2,0,1,1,0,0,2,2,0,5,0,0,3,1,0,0,0,5,1,0,3,1,0,1,0,1,2,2,1,2,3,3,0,3,0,5,2,1,0,1,0,0,1,0,0,3,2,0,1,1,6,0,1,0,1,3,0,1,2,3,1,0,2,0,2,2,1,0,0,2,0,1,2,1,0,2,1,0,3,0,1,0,1,0,2,4,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,1,2,0,0,0,2,0,2,0,0,1,3,2,1,9,2,3,1,2,5,0,0,0,0,2,1,0,4,2,4,1,2,1,0,2,1,0,2,1,0,0,0,0,1,4,1,0,4,1,0,1,3,1,2,1,0,0,0,1,0,2,0,1,2,2,1,7,3,0,0,1,1,4,0,1,2,1,3,0,2,2,0,2,0,0,1,0,0,2,1,1,1,0,1,0,2
6,51,134,18,72,3,74,9,27,40,10,4,36,16,5,16,42,4,16,27,0,2,10,113,5,16,2,10,1,10,20,67,4,15,6,43,2310,29,13,13,3,3,9,5,0,7,33,2,6,8,10,36,14,8,6,16,12,3,38,17,10,20,0,21,13,3,6,4,0,23,8,1,28,7,86,28,5,31,3,5,3,39,17,16,12,18,5,4,2,10,24,16,14,1,3,4,2,8,14,35,10,19,18,1,28,0,10,2,2,17,16,17,9,9,2,6,9,21,14,11,13,21,24,13,13,1,17,2,10,13,0,4,17,25,28,5,2,13,7,0,20,13,5,1,3,14,2,5,13,8,15,12,1,7,24,9,5,9,26,21,9,14,4,13,8,0,6,2,4,4,0,3,3,10,1,8,49,17,15,14,10,5,109,2,4,68,1,4,5,7,18,48,1,3,18,13,18,10,207,19,11,34,1,27,21,2,38,3,3,0,13,7,30,4,2,3,7,27,7,9,11,6,7,6,6,20,25,0,7,9,20,2,27,9,7,3,1,2,10,1,2,29,8,27,6,2,3,17,6,10,14,5,4,1,1,5,12,62,53,3,2,22,16,3,2,1,14,10,4,7,15,2,8,0,14,17,24,7,9,2,3,6,25,16,8,5,12,7,11,18,2,4,7,6,1,10,14,1,5,6,4,6,11,11,4,6,25,13,2,54,4,11,9,14,2,2,1,5,6,1,11,7,9,9,7,16,12,4,7,9,13,1,3,3,9,7,8,5,4,11,9,2,26,6,4,8,4,34,2,9,5,3,13,2,10,8,23,17,4,4,4,7,5,2,1,6,4,6,2,3,7,6,8,14,9,5,13,11,8,19,5,8,3,6,8,11,8,5,5,9,0,0,4,5,3,5,3,16,8,11,2,3,5,4,14,14,1,3,10,4,9,12,4,2,7,10,7,4,9,12,3,13,7,8,8,10,21,6,1,8,1,4,1,11,10,5,3,0,2,8,6,1,0,2,4,5,2,17,2,3,14,29,9,4,4,5,10,5,5,6,1,11,17,2,0,5,4,3,2,6,23,10,2,12,13,14,7,1,3,21,3,24,6,41,14,6,0,9,1,17,5,3,8,10,4,2,8,6,6,17
1,11,59,3,30,2,11,3,4,42,2,7,4,1,1,1,124,2,10,29,0,1,2,16,1,9,3,22,0,16,45,203,0,1,1,51,821,72,10,27,0,2,6,6,1,1,67,3,18,9,3,53,19,1,0,6,48,1,33,17,1,37,0,26,6,2,0,8,1,28,23,1,21,1,74,77,1,65,3,26,0,77,36,35,20,2,33,0,0,25,59,25,12,18,4,1,1,3,47,25,7,19,24,1,41,0,17,0,0,2,1,10,8,10,0,3,0,27,7,30,15,60,39,13,9,2,12,10,16,14,0,1,14,29,39,2,5,13,31,0,74,13,8,0,0,25,0,5,12,9,21,16,1,2,43,19,7,9,73,20,24,17,4,16,34,0,1,10,1,1,1,9,1,6,1,5,79,8,34,16,36,2,231,1,6,133,3,6,1,9,6,112,3,0,30,30,23,22,127,38,23,34,1,71,36,10,68,3,4,1,4,4,57,16,0,0,1,33,12,13,26,13,7,15,3,28,46,3,12,25,28,0,42,21,14,0,7,0,0,1,0,63,17,92,6,1,12,27,6,21,9,7,11,16,3,19,16,140,108,1,0,20,16,10,4,5,24,14,8,32,13,2,25,0,10,38,36,14,6,2,5,7,58,39,15,4,23,7,26,26,0,1,4,5,0,5,24,1,2,13,3,12,16,12,13,17,39,18,30,83,1,16,15,25,3,2,1,7,17,4,18,18,11,8,9,40,30,1,8,16,20,0,8,7,12,2,9,0,3,9,22,0,34,8,4,11,9,55,3,19,14,16,28,16,9,20,45,14,4,5,7,4,4,2,1,12,13,8,0,3,10,6,8,23,17,22,16,17,16,24,3,13,20,10,11,13,15,12,2,3,3,9,0,7,11,12,11,19,1,24,21,0,4,14,11,15,3,11,7,0,6,14,9,1,20,5,15,10,21,18,2,18,12,10,15,9,40,4,1,15,1,7,0,6,13,7,10,1,9,4,14,1,0,1,3,11,1,24,0,1,10,42,4,15,2,2,29,0,7,1,5,19,20,4,0,2,4,3,2,11,24,16,5,25,9,13,13,7,2,17,1,23,6,44,17,12,0,15,9,18,26,10,13,9,10,4,14,9,19,16
1621,54,14,20,83,2,3,8,26,50,13,26,33,16,10,1,0,5,18,7,0,1,13,126,10,21,7,27,1,8,0,4,106,10,5,6,590,25,6,3,3,9,10,4,2,0,21,20,18,2,2,3,6,15,3,3,20,1,44,7,2,7,0,1,1,3,0,21,5,7,2,8,6,6,37,9,13,22,0,2,3,15,17,12,4,0,3,0,2,2,2,4,6,2,0,0,3,6,5,4,1,2,11,1,5,0,1,7,4,3,2,5,14,3,0,0,2,11,1,2,2,5,3,5,9,2,4,4,5,3,0,3,9,15,6,4,0,1,6,1,10,8,3,5,2,8,1,5,4,3,15,2,1,0,5,0,4,3,6,1,7,9,1,6,2,2,1,11,6,0,2,3,2,2,2,3,32,5,15,3,2,2,23,0,0,25,1,10,6,13,2,11,1,4,8,3,7,1,171,9,11,11,0,2,4,1,19,3,0,6,11,2,4,8,6,6,1,8,9,0,4,12,6,3,0,5,7,7,3,9,7,1,10,7,4,8,0,0,1,1,3,7,2,28,5,6,6,14,1,8,6,0,1,3,10,0,5,8,39,2,16,6,2,1,3,4,6,0,3,1,5,0,4,2,0,8,6,1,2,3,3,11,11,5,2,8,9,5,1,8,4,0,1,4,0,9,7,6,4,8,0,2,1,3,2,9,10,3,0,16,9,3,1,4,2,1,1,3,4,4,0,1,7,3,4,1,6,4,0,3,5,6,4,0,6,1,4,4,2,9,1,7,12,2,4,3,8,8,5,3,6,7,6,1,3,3,10,5,1,2,8,5,6,0,1,6,6,3,0,2,3,2,6,5,5,3,5,6,5,5,5,3,2,1,4,3,2,2,1,1,3,0,2,0,2,3,0,4,0,6,3,7,3,5,6,3,9,1,2,1,2,5,0,10,5,0,10,6,7,3,7,1,3,11,3,1,16,3,1,8,0,8,1,4,8,4,2,0,1,2,0,4,1,0,2,0,0,1,3,3,3,13,3,2,8,0,7,0,1,10,2,4,11,3,0,2,5,0,0,3,4,8,1,6,1,8,5,0,4,1,2,13,2,10,2,0,1,7,9,8,3,6,3,3,2,1,3,2,2,4
